ID,Level of Student,Graduate Level of Student,Total Men,Total Women,American Indian Alaskan Men,American Indian Alaskan Women,Asian Men,Asian Women,African American Men,African American Women,Hispanic Men,Hispanic Women,Hawaiian or Pacific Islander Men,Hawaiian or Pacific Islander Women,White Men,White Women,Mixed Race Men,Mixed Race Women,Unknown Race Men,Unknown Race Women,Non-Resident Alien Men,Non-Resident Alien Women
155423,24,2,111,46,1,3,0,0,2,0,15,10,0,0,53,26,3,1,37,6,0,0
155423,25,2,599,383,5,4,2,2,17,32,54,63,1,1,349,178,26,37,145,66,0,0
155423,40,2,599,383,5,4,2,2,17,32,54,63,1,1,349,178,26,37,145,66,0,0
155423,42,2,191,235,0,4,1,1,2,17,14,34,0,0,67,125,4,10,103,44,0,0
155423,43,2,191,235,0,4,1,1,2,17,14,34,0,0,67,125,4,10,103,44,0,0
155423,44,2,42,47,0,0,0,1,0,4,4,6,0,0,11,25,1,2,26,9,0,0
155423,45,2,149,188,0,4,1,0,2,13,10,28,0,0,56,100,3,8,77,35,0,0
155423,60,2,149,188,0,4,1,0,2,13,10,28,0,0,56,100,3,8,77,35,0,0
155450,1,1,791,1509,24,37,4,5,51,58,63,92,2,3,585,1213,48,70,8,28,6,3
155450,2,2,791,1509,24,37,4,5,51,58,63,92,2,3,585,1213,48,70,8,28,6,3
155450,3,2,668,1287,21,33,3,3,45,52,54,84,2,3,490,1023,40,60,7,27,6,2
155450,4,2,99,208,4,6,0,1,11,14,13,14,0,1,65,159,6,8,0,4,0,1
155450,5,2,569,1079,17,27,3,2,34,38,41,70,2,2,425,864,34,52,7,23,6,1
155450,11,2,123,222,3,4,1,2,6,6,9,8,0,0,95,190,8,10,1,1,0,1
155450,19,2,47,113,1,2,0,0,4,4,4,4,1,0,31,95,4,4,1,4,1,0
155450,20,2,522,966,16,25,3,2,30,34,37,66,1,2,394,769,30,48,6,19,5,1
155450,22,2,183,364,8,13,1,1,16,21,21,30,0,2,120,268,12,18,1,10,4,1
155450,23,2,171,357,7,13,1,1,16,21,20,30,0,2,110,263,12,16,1,10,4,1
155450,24,2,65,128,4,4,0,0,9,9,9,9,0,1,39,96,4,6,0,2,0,1
155450,25,2,106,229,3,9,1,1,7,12,11,21,0,1,71,167,8,10,1,8,4,0
155450,31,2,12,7,1,0,0,0,0,0,1,0,0,0,10,5,0,2,0,0,0,0
155450,39,2,17,41,1,0,0,0,2,4,2,3,0,0,10,28,1,2,0,4,1,0
155450,40,2,89,188,2,9,1,1,5,8,9,18,0,1,61,139,7,8,1,4,3,0
155450,42,2,608,1145,16,24,3,4,35,37,42,62,2,1,465,945,36,52,7,18,2,2
155450,43,2,497,930,14,20,2,2,29,31,34,54,2,1,380,760,28,44,6,17,2,1
155450,44,2,34,80,0,2,0,1,2,5,4,5,0,0,26,63,2,2,0,2,0,0
155450,45,2,463,850,14,18,2,1,27,26,30,49,2,1,354,697,26,42,6,15,2,1
155450,51,2,111,215,2,4,1,2,6,6,8,8,0,0,85,185,8,8,1,1,0,1
155450,59,2,30,72,0,2,0,0,2,0,2,1,1,0,21,67,3,2,1,0,0,0
155450,60,2,433,778,14,16,2,1,25,26,28,48,1,1,333,630,23,40,5,15,2,1
155487,1,1,592,529,3,4,15,9,35,37,70,57,2,1,439,384,26,30,1,5,1,2
155487,2,2,592,529,3,4,15,9,35,37,70,57,2,1,439,384,26,30,1,5,1,2
155487,3,2,246,278,2,3,4,3,10,27,26,31,1,0,190,192,11,17,1,4,1,1
155487,4,2,82,52,0,0,1,1,5,6,8,6,1,0,63,34,4,5,0,0,0,0
155487,5,2,164,226,2,3,3,2,5,21,18,25,0,0,127,158,7,12,1,4,1,1
155487,11,2,346,251,1,1,11,6,25,10,44,26,1,1,249,192,15,13,0,1,0,1
155487,19,2,56,74,1,1,1,1,1,8,8,7,0,0,43,51,1,4,1,1,0,1
155487,20,2,108,152,1,2,2,1,4,13,10,18,0,0,84,107,6,8,0,3,1,0
155487,22,2,178,98,2,1,2,1,7,10,20,11,0,0,139,66,7,9,0,0,1,0
155487,23,2,174,97,2,1,2,1,7,10,20,11,0,0,135,65,7,9,0,0,1,0
155487,24,2,61,8,0,0,0,0,4,1,8,0,0,0,47,6,2,1,0,0,0,0
155487,25,2,113,89,2,1,2,1,3,9,12,11,0,0,88,59,5,8,0,0,1,0
155487,31,2,4,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
155487,39,2,32,26,1,0,0,1,1,2,6,2,0,0,23,17,1,4,0,0,0,0
155487,40,2,81,63,1,1,2,0,2,7,6,9,0,0,65,42,4,4,0,0,1,0
155487,42,2,414,431,1,3,13,8,28,27,50,46,2,1,300,318,19,21,1,5,0,2
155487,43,2,72,181,0,2,2,2,3,17,6,20,1,0,55,127,4,8,1,4,0,1
155487,44,2,21,44,0,0,1,1,1,5,0,6,1,0,16,28,2,4,0,0,0,0
155487,45,2,51,137,0,2,1,1,2,12,6,14,0,0,39,99,2,4,1,4,0,1
155487,51,2,342,250,1,1,11,6,25,10,44,26,1,1,245,191,15,13,0,1,0,1
155487,59,2,24,48,0,1,1,0,0,6,2,5,0,0,20,34,0,0,1,1,0,1
155487,60,2,27,89,0,1,0,1,2,6,4,9,0,0,19,65,2,4,0,3,0,0
155496,1,1,121,110,2,2,1,0,12,1,17,7,0,0,84,94,4,5,1,1,0,0
155496,2,2,121,110,2,2,1,0,12,1,17,7,0,0,84,94,4,5,1,1,0,0
155496,3,2,116,107,2,2,1,0,12,1,17,6,0,0,79,92,4,5,1,1,0,0
155496,4,2,21,26,1,1,0,0,1,0,5,1,0,0,14,23,0,1,0,0,0,0
155496,5,2,95,81,1,1,1,0,11,1,12,5,0,0,65,69,4,4,1,1,0,0
155496,11,2,5,3,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0
155496,19,2,10,5,0,0,0,0,1,0,0,0,0,0,8,4,1,1,0,0,0,0
155496,20,2,85,76,1,1,1,0,10,1,12,5,0,0,57,65,3,3,1,1,0,0
155496,22,2,95,83,2,1,1,0,8,1,15,5,0,0,65,70,3,5,1,1,0,0
155496,23,2,95,83,2,1,1,0,8,1,15,5,0,0,65,70,3,5,1,1,0,0
155496,24,2,20,24,1,1,0,0,1,0,5,1,0,0,13,21,0,1,0,0,0,0
155496,25,2,75,59,1,0,1,0,7,1,10,4,0,0,52,49,3,4,1,1,0,0
155496,39,2,9,3,0,0,0,0,1,0,0,0,0,0,7,2,1,1,0,0,0,0
155496,40,2,66,56,1,0,1,0,6,1,10,4,0,0,45,47,2,3,1,1,0,0
155496,42,2,26,27,0,1,0,0,4,0,2,2,0,0,19,24,1,0,0,0,0,0
155496,43,2,21,24,0,1,0,0,4,0,2,1,0,0,14,22,1,0,0,0,0,0
155496,44,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
155496,45,2,20,22,0,1,0,0,4,0,2,1,0,0,13,20,1,0,0,0,0,0
155496,51,2,5,3,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0
155496,59,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
155496,60,2,19,20,0,1,0,0,4,0,2,1,0,0,12,18,1,0,0,0,0,0
155511,1,1,606,295,15,8,7,4,110,26,97,52,2,0,314,156,20,17,39,32,2,0
155511,2,2,598,269,15,6,7,4,109,26,96,51,2,0,308,134,20,16,39,32,2,0
155511,3,2,581,250,15,6,7,4,108,26,94,51,2,0,305,134,20,16,28,13,2,0
155511,4,2,177,70,5,1,3,1,34,5,28,17,1,0,94,39,4,2,8,5,0,0
155511,5,2,404,180,10,5,4,3,74,21,66,34,1,0,211,95,16,14,20,8,2,0
155511,11,2,17,19,0,0,0,0,1,0,2,0,0,0,3,0,0,0,11,19,0,0
155511,12,4,8,26,0,2,0,0,1,0,1,1,0,0,6,22,0,1,0,0,0,0
155511,19,2,61,17,3,1,0,1,23,4,8,3,0,0,21,5,0,1,6,2,0,0
155511,20,2,343,163,7,4,4,2,51,17,58,31,1,0,190,90,16,13,14,6,2,0
155511,22,2,565,246,15,6,7,4,106,25,93,51,2,0,294,131,19,16,27,13,2,0
155511,23,2,565,246,15,6,7,4,106,25,93,51,2,0,294,131,19,16,27,13,2,0
155511,24,2,177,70,5,1,3,1,34,5,28,17,1,0,94,39,4,2,8,5,0,0
155511,25,2,388,176,10,5,4,3,72,20,65,34,1,0,200,92,15,14,19,8,2,0
155511,39,2,61,17,3,1,0,1,23,4,8,3,0,0,21,5,0,1,6,2,0,0
155511,40,2,327,159,7,4,4,2,49,16,57,31,1,0,179,87,15,13,13,6,2,0
155511,42,2,33,23,0,0,0,0,3,1,3,0,0,0,14,3,1,0,12,19,0,0
155511,43,2,16,4,0,0,0,0,2,1,1,0,0,0,11,3,1,0,1,0,0,0
155511,45,2,16,4,0,0,0,0,2,1,1,0,0,0,11,3,1,0,1,0,0,0
155511,51,2,17,19,0,0,0,0,1,0,2,0,0,0,3,0,0,0,11,19,0,0
155511,60,2,16,4,0,0,0,0,2,1,1,0,0,0,11,3,1,0,1,0,0,0
155520,1,1,1008,2684,10,15,18,16,122,126,10,24,5,4,619,2023,35,65,159,377,30,34
155520,2,2,603,863,7,6,13,12,106,90,2,2,5,3,314,513,24,32,104,178,28,27
155520,3,2,541,764,6,6,12,11,106,90,2,2,5,3,304,495,24,31,54,99,28,27
155520,4,2,135,88,1,1,1,0,27,6,0,0,0,3,82,69,7,5,12,2,5,2
155520,5,2,406,676,5,5,11,11,79,84,2,2,5,0,222,426,17,26,42,97,23,25
155520,11,2,62,99,1,0,1,1,0,0,0,0,0,0,10,18,0,1,50,79,0,0
155520,12,4,405,1821,3,9,5,4,16,36,8,22,0,1,305,1510,11,33,55,199,2,7
155520,19,2,123,253,1,1,5,5,28,43,1,0,1,0,62,153,8,10,11,27,6,14
155520,20,2,283,423,4,4,6,6,51,41,1,2,4,0,160,273,9,16,31,70,17,11
155520,22,2,407,530,5,4,7,7,77,50,0,1,5,3,232,348,18,22,40,72,23,23
155520,23,2,404,528,5,4,7,7,77,50,0,1,5,3,230,347,18,22,39,71,23,23
155520,24,2,116,81,1,1,1,0,22,5,0,0,0,3,72,63,5,5,10,2,5,2
155520,25,2,288,447,4,3,6,7,55,45,0,1,5,0,158,284,13,17,29,69,18,21
155520,31,2,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0
155520,39,2,67,118,1,1,2,1,16,14,0,0,1,0,34,67,5,6,3,18,5,11
155520,40,2,221,329,3,2,4,6,39,31,0,1,4,0,124,217,8,11,26,51,13,10
155520,42,2,196,333,2,2,6,5,29,40,2,1,0,0,82,165,6,10,64,106,5,4
155520,43,2,137,236,1,2,5,4,29,40,2,1,0,0,74,148,6,9,15,28,5,4
155520,44,2,19,7,0,0,0,0,5,1,0,0,0,0,10,6,2,0,2,0,0,0
155520,45,2,118,229,1,2,5,4,24,39,2,1,0,0,64,142,4,9,13,28,5,4
155520,51,2,59,97,1,0,1,1,0,0,0,0,0,0,8,17,0,1,49,78,0,0
155520,59,2,56,135,0,0,3,4,12,29,1,0,0,0,28,86,3,4,8,9,1,3
155520,60,2,62,94,1,2,2,0,12,10,1,1,0,0,36,56,1,5,5,19,4,1
155566,1,1,751,1406,9,14,2,16,54,89,65,108,1,0,539,1095,32,61,6,7,43,16
155566,2,2,751,1406,9,14,2,16,54,89,65,108,1,0,539,1095,32,61,6,7,43,16
155566,3,2,346,852,5,9,2,8,48,76,37,75,1,0,202,634,15,36,0,2,36,12
155566,4,2,151,227,2,2,0,1,20,15,16,32,0,0,91,157,8,17,0,1,14,2
155566,5,2,195,625,3,7,2,7,28,61,21,43,1,0,111,477,7,19,0,1,22,10
155566,11,2,405,554,4,5,0,8,6,13,28,33,0,0,337,461,17,25,6,5,7,4
155566,19,2,38,137,2,3,0,3,8,27,5,8,0,0,18,89,2,5,0,1,3,1
155566,20,2,157,488,1,4,2,4,20,34,16,35,1,0,93,388,5,14,0,0,19,9
155566,22,2,258,422,3,3,0,1,33,17,31,46,1,0,145,322,10,22,0,0,35,11
155566,23,2,244,393,3,3,0,1,33,17,29,45,1,0,134,295,10,22,0,0,34,10
155566,24,2,115,157,1,1,0,0,17,8,14,25,0,0,65,109,4,12,0,0,14,2
155566,25,2,129,236,2,2,0,1,16,9,15,20,1,0,69,186,6,10,0,0,20,8
155566,31,2,14,29,0,0,0,0,0,0,2,1,0,0,11,27,0,0,0,0,1,1
155566,39,2,23,35,1,1,0,0,5,2,3,3,0,0,10,26,1,2,0,0,3,1
155566,40,2,106,201,1,1,0,1,11,7,12,17,1,0,59,160,5,8,0,0,17,7
155566,42,2,493,984,6,11,2,15,21,72,34,62,0,0,394,773,22,39,6,7,8,5
155566,43,2,102,459,2,6,2,7,15,59,8,30,0,0,68,339,5,14,0,2,2,2
155566,44,2,36,70,1,1,0,1,3,7,2,7,0,0,26,48,4,5,0,1,0,0
155566,45,2,66,389,1,5,2,6,12,52,6,23,0,0,42,291,1,9,0,1,2,2
155566,51,2,391,525,4,5,0,8,6,13,26,32,0,0,326,434,17,25,6,5,6,3
155566,59,2,15,102,1,2,0,3,3,25,2,5,0,0,8,63,1,3,0,1,0,0
155566,60,2,51,287,0,3,2,3,9,27,4,18,0,0,34,228,0,6,0,0,2,2
155593,1,1,566,513,6,2,2,8,9,9,24,20,0,1,505,456,20,17,0,0,0,0
155593,2,2,566,513,6,2,2,8,9,9,24,20,0,1,505,456,20,17,0,0,0,0
155593,3,2,254,144,3,1,0,0,3,2,8,6,0,0,231,129,9,6,0,0,0,0
155593,4,2,140,31,2,1,0,0,3,0,5,1,0,0,123,26,7,3,0,0,0,0
155593,5,2,114,113,1,0,0,0,0,2,3,5,0,0,108,103,2,3,0,0,0,0
155593,11,2,312,369,3,1,2,8,6,7,16,14,0,1,274,327,11,11,0,0,0,0
155593,19,2,26,26,0,0,0,0,0,1,0,3,0,0,26,22,0,0,0,0,0,0
155593,20,2,88,87,1,0,0,0,0,1,3,2,0,0,82,81,2,3,0,0,0,0
155593,22,2,251,97,2,0,0,0,2,2,7,3,0,0,232,89,8,3,0,0,0,0
155593,23,2,250,90,2,0,0,0,2,1,7,3,0,0,231,83,8,3,0,0,0,0
155593,24,2,137,22,2,0,0,0,2,0,4,1,0,0,123,18,6,3,0,0,0,0
155593,25,2,113,68,0,0,0,0,0,1,3,2,0,0,108,65,2,0,0,0,0,0
155593,31,2,1,7,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0
155593,39,2,26,14,0,0,0,0,0,0,0,2,0,0,26,12,0,0,0,0,0,0
155593,40,2,87,54,0,0,0,0,0,1,3,0,0,0,82,53,2,0,0,0,0,0
155593,42,2,315,416,4,2,2,8,7,7,17,17,0,1,273,367,12,14,0,0,0,0
155593,43,2,4,54,1,1,0,0,1,1,1,3,0,0,0,46,1,3,0,0,0,0
155593,44,2,3,9,0,1,0,0,1,0,1,0,0,0,0,8,1,0,0,0,0,0
155593,45,2,1,45,1,0,0,0,0,1,0,3,0,0,0,38,0,3,0,0,0,0
155593,51,2,311,362,3,1,2,8,6,6,16,14,0,1,273,321,11,11,0,0,0,0
155593,59,2,0,12,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,0
155593,60,2,1,33,1,0,0,0,0,0,0,2,0,0,0,28,0,3,0,0,0,0
155618,1,1,468,282,5,1,0,1,43,15,61,36,2,0,338,213,12,9,0,0,7,7
155618,2,2,468,282,5,1,0,1,43,15,61,36,2,0,338,213,12,9,0,0,7,7
155618,3,2,233,119,4,0,0,0,33,11,39,19,1,0,140,73,9,9,0,0,7,7
155618,4,2,100,35,2,0,0,0,12,6,14,5,1,0,61,18,6,5,0,0,4,1
155618,5,2,133,84,2,0,0,0,21,5,25,14,0,0,79,55,3,4,0,0,3,6
155618,11,2,235,163,1,1,0,1,10,4,22,17,1,0,198,140,3,0,0,0,0,0
155618,19,2,12,14,0,0,0,0,4,0,4,0,0,0,3,11,0,0,0,0,1,3
155618,20,2,121,70,2,0,0,0,17,5,21,14,0,0,76,44,3,4,0,0,2,3
155618,22,2,280,118,4,0,0,0,31,10,45,16,1,0,183,78,9,7,0,0,7,7
155618,23,2,215,96,3,0,0,0,31,9,35,15,1,0,130,58,8,7,0,0,7,7
155618,24,2,98,32,2,0,0,0,12,6,12,4,1,0,61,16,6,5,0,0,4,1
155618,25,2,117,64,1,0,0,0,19,3,23,11,0,0,69,42,2,2,0,0,3,6
155618,31,2,65,22,1,0,0,0,0,1,10,1,0,0,53,20,1,0,0,0,0,0
155618,39,2,12,14,0,0,0,0,4,0,4,0,0,0,3,11,0,0,0,0,1,3
155618,40,2,105,50,1,0,0,0,15,3,19,11,0,0,66,31,2,2,0,0,2,3
155618,42,2,188,164,1,1,0,1,12,5,16,20,1,0,155,135,3,2,0,0,0,0
155618,43,2,18,23,1,0,0,0,2,2,4,4,0,0,10,15,1,2,0,0,0,0
155618,44,2,2,3,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0
155618,45,2,16,20,1,0,0,0,2,2,2,3,0,0,10,13,1,2,0,0,0,0
155618,51,2,170,141,0,1,0,1,10,3,12,16,1,0,145,120,2,0,0,0,0,0
155618,60,2,16,20,1,0,0,0,2,2,2,3,0,0,10,13,1,2,0,0,0,0
155627,1,1,557,331,3,8,8,4,66,32,77,50,4,2,303,189,5,9,91,37,0,0
155627,2,2,495,298,2,8,6,4,61,27,68,48,3,2,265,168,4,4,86,37,0,0
155627,3,2,495,297,2,8,6,3,61,27,68,48,3,2,265,168,4,4,86,37,0,0
155627,4,2,118,61,1,1,2,1,11,4,15,11,0,0,68,36,0,0,21,8,0,0
155627,5,2,377,236,1,7,4,2,50,23,53,37,3,2,197,132,4,4,65,29,0,0
155627,11,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155627,12,4,62,33,1,0,2,0,5,5,9,2,1,0,38,21,1,5,5,0,0,0
155627,19,2,78,53,0,1,1,0,8,3,13,9,0,0,34,32,0,0,22,8,0,0
155627,20,2,299,183,1,6,3,2,42,20,40,28,3,2,163,100,4,4,43,21,0,0
155627,22,2,442,282,2,7,6,3,58,26,59,47,3,1,238,161,3,3,73,34,0,0
155627,23,2,442,282,2,7,6,3,58,26,59,47,3,1,238,161,3,3,73,34,0,0
155627,24,2,112,59,1,1,2,1,11,4,14,10,0,0,64,36,0,0,20,7,0,0
155627,25,2,330,223,1,6,4,2,47,22,45,37,3,1,174,125,3,3,53,27,0,0
155627,39,2,67,52,0,1,1,0,8,3,12,9,0,0,28,32,0,0,18,7,0,0
155627,40,2,263,171,1,5,3,2,39,19,33,28,3,1,146,93,3,3,35,20,0,0
155627,42,2,53,16,0,1,0,1,3,1,9,1,0,1,27,7,1,1,13,3,0,0
155627,43,2,53,15,0,1,0,0,3,1,9,1,0,1,27,7,1,1,13,3,0,0
155627,44,2,6,2,0,0,0,0,0,0,1,1,0,0,4,0,0,0,1,1,0,0
155627,45,2,47,13,0,1,0,0,3,1,8,0,0,1,23,7,1,1,12,2,0,0
155627,51,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155627,59,2,11,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,4,1,0,0
155627,60,2,36,12,0,1,0,0,3,1,7,0,0,1,17,7,1,1,8,1,0,0
155636,1,1,289,469,2,6,174,86,10,25,9,24,0,1,79,288,2,0,13,39,0,0
155636,2,2,78,304,0,2,1,6,3,13,8,22,0,1,59,230,1,0,6,30,0,0
155636,3,2,73,298,0,2,0,6,3,13,8,22,0,1,56,225,1,0,5,29,0,0
155636,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155636,5,2,73,297,0,2,0,6,3,13,8,22,0,1,56,225,1,0,5,28,0,0
155636,11,2,5,6,0,0,1,0,0,0,0,0,0,0,3,5,0,0,1,1,0,0
155636,12,4,211,165,2,4,173,80,7,12,1,2,0,0,20,58,1,0,7,9,0,0
155636,19,2,25,118,0,0,0,0,0,4,2,9,0,0,20,96,0,0,3,9,0,0
155636,20,2,48,179,0,2,0,6,3,9,6,13,0,1,36,129,1,0,2,19,0,0
155636,22,2,28,142,0,0,0,1,2,5,3,10,0,0,21,111,0,0,2,15,0,0
155636,23,2,28,141,0,0,0,1,2,5,3,10,0,0,21,110,0,0,2,15,0,0
155636,25,2,28,141,0,0,0,1,2,5,3,10,0,0,21,110,0,0,2,15,0,0
155636,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
155636,39,2,10,68,0,0,0,0,0,2,0,4,0,0,8,58,0,0,2,4,0,0
155636,40,2,18,73,0,0,0,1,2,3,3,6,0,0,13,52,0,0,0,11,0,0
155636,42,2,50,162,0,2,1,5,1,8,5,12,0,1,38,119,1,0,4,15,0,0
155636,43,2,45,157,0,2,0,5,1,8,5,12,0,1,35,115,1,0,3,14,0,0
155636,44,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155636,45,2,45,156,0,2,0,5,1,8,5,12,0,1,35,115,1,0,3,13,0,0
155636,51,2,5,5,0,0,1,0,0,0,0,0,0,0,3,4,0,0,1,1,0,0
155636,59,2,15,50,0,0,0,0,0,2,2,5,0,0,12,38,0,0,1,5,0,0
155636,60,2,30,106,0,2,0,5,1,6,3,7,0,1,23,77,1,0,2,8,0,0
155681,1,1,3517,4517,41,54,47,39,150,115,223,248,2,5,2678,3740,170,203,29,34,177,79
155681,2,2,2652,2762,33,41,30,20,109,72,187,196,1,5,2057,2222,144,146,23,19,68,41
155681,3,2,2462,2481,33,40,26,18,106,66,180,179,0,5,1915,2007,134,131,18,14,50,21
155681,4,2,421,432,7,9,4,3,24,11,31,35,0,2,321,342,26,23,1,3,7,4
155681,5,2,2041,2049,26,31,22,15,82,55,149,144,0,3,1594,1665,108,108,17,11,43,17
155681,11,2,190,281,0,1,4,2,3,6,7,17,1,0,142,215,10,15,5,5,18,20
155681,12,4,865,1755,8,13,17,19,41,43,36,52,1,0,621,1518,26,57,6,15,109,38
155681,19,2,247,286,7,7,5,2,6,7,29,24,0,0,182,232,11,9,4,0,3,5
155681,20,2,1794,1763,19,24,17,13,76,48,120,120,0,3,1412,1433,97,99,13,11,40,12
155681,22,2,2271,2196,30,37,21,17,97,61,164,160,0,4,1757,1763,130,118,16,12,56,24
155681,23,2,2261,2187,30,37,21,17,97,61,164,160,0,4,1757,1762,130,117,16,12,46,17
155681,24,2,415,427,7,9,4,3,24,11,31,34,0,2,317,338,26,23,1,3,5,4
155681,25,2,1846,1760,23,28,17,14,73,50,133,126,0,2,1440,1424,104,94,15,9,41,13
155681,31,2,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,7
155681,39,2,225,215,7,7,4,2,6,7,24,19,0,0,168,172,11,7,2,0,3,1
155681,40,2,1621,1545,16,21,13,12,67,43,109,107,0,2,1272,1252,93,87,13,9,38,12
155681,42,2,381,566,3,4,9,3,12,11,23,36,1,1,300,459,14,28,7,7,12,17
155681,43,2,201,294,3,3,5,1,9,5,16,19,0,1,158,245,4,14,2,2,4,4
155681,44,2,6,5,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,2,0
155681,45,2,195,289,3,3,5,1,9,5,16,18,0,1,154,241,4,14,2,2,2,4
155681,51,2,180,272,0,1,4,2,3,6,7,17,1,0,142,214,10,14,5,5,8,13
155681,59,2,22,71,0,0,1,0,0,0,5,5,0,0,14,60,0,2,2,0,0,4
155681,60,2,173,218,3,3,4,1,9,5,11,13,0,1,140,181,4,12,0,2,2,0
155715,1,1,716,977,5,10,11,21,61,83,97,94,0,2,430,630,28,25,63,105,21,7
155715,2,2,716,977,5,10,11,21,61,83,97,94,0,2,430,630,28,25,63,105,21,7
155715,3,2,426,317,4,1,3,5,44,38,68,46,0,0,252,193,22,16,14,12,19,6
155715,4,2,174,93,2,1,3,0,17,6,32,17,0,0,101,60,6,5,5,4,8,0
155715,5,2,252,224,2,0,0,5,27,32,36,29,0,0,151,133,16,11,9,8,11,6
155715,11,2,290,660,1,9,8,16,17,45,29,48,0,2,178,437,6,9,49,93,2,1
155715,19,2,53,69,1,0,0,3,4,9,11,6,0,0,28,43,3,2,2,4,4,2
155715,20,2,199,155,1,0,0,2,23,23,25,23,0,0,123,90,13,9,7,4,7,4
155715,22,2,335,222,3,1,3,3,37,17,57,40,0,0,188,138,21,14,9,4,17,5
155715,23,2,326,200,3,1,3,2,36,15,56,39,0,0,181,121,21,14,9,3,17,5
155715,24,2,151,82,2,1,3,0,17,5,28,16,0,0,85,53,6,5,2,2,8,0
155715,25,2,175,118,1,0,0,2,19,10,28,23,0,0,96,68,15,9,7,1,9,5
155715,31,2,9,22,0,0,0,1,1,2,1,1,0,0,7,17,0,0,0,1,0,0
155715,39,2,48,29,1,0,0,1,2,2,9,4,0,0,27,20,3,0,2,0,4,2
155715,40,2,127,89,0,0,0,1,17,8,19,19,0,0,69,48,12,9,5,1,5,3
155715,42,2,381,755,2,9,8,18,24,66,40,54,0,2,242,492,7,11,54,101,4,2
155715,43,2,100,117,1,0,0,3,8,23,12,7,0,0,71,72,1,2,5,9,2,1
155715,44,2,23,11,0,0,0,0,0,1,4,1,0,0,16,7,0,0,3,2,0,0
155715,45,2,77,106,1,0,0,3,8,22,8,6,0,0,55,65,1,2,2,7,2,1
155715,51,2,281,638,1,9,8,15,16,43,28,47,0,2,171,420,6,9,49,92,2,1
155715,59,2,5,40,0,0,0,2,2,7,2,2,0,0,1,23,0,2,0,4,0,0
155715,60,2,72,66,1,0,0,1,6,15,6,4,0,0,54,42,1,0,2,3,2,1
155812,1,1,653,900,6,6,15,16,104,61,112,109,7,6,288,487,25,37,84,175,12,3
155812,2,2,445,480,5,5,6,7,90,39,86,78,6,4,170,238,18,28,60,80,4,1
155812,3,2,407,414,5,5,6,7,90,39,86,78,6,4,169,234,18,27,23,19,4,1
155812,4,2,102,97,1,2,1,4,31,12,14,17,2,2,42,45,7,10,4,5,0,0
155812,5,2,305,317,4,3,5,3,59,27,72,61,4,2,127,189,11,17,19,14,4,1
155812,11,2,38,66,0,0,0,0,0,0,0,0,0,0,1,4,0,1,37,61,0,0
155812,12,4,208,420,1,1,9,9,14,22,26,31,1,2,118,249,7,9,24,95,8,2
155812,19,2,61,121,1,0,2,0,13,10,13,15,0,1,19,86,0,5,11,4,2,0
155812,20,2,244,196,3,3,3,3,46,17,59,46,4,1,108,103,11,12,8,10,2,1
155812,22,2,379,368,5,5,6,6,83,35,80,71,6,3,157,207,18,25,20,15,4,1
155812,23,2,379,368,5,5,6,6,83,35,80,71,6,3,157,207,18,25,20,15,4,1
155812,24,2,100,96,1,2,1,4,30,12,14,16,2,2,41,45,7,10,4,5,0,0
155812,25,2,279,272,4,3,5,2,53,23,66,55,4,1,116,162,11,15,16,10,4,1
155812,39,2,48,94,1,0,2,0,10,9,9,13,0,0,16,65,0,5,8,2,2,0
155812,40,2,231,178,3,3,3,2,43,14,57,42,4,1,100,97,11,10,8,8,2,1
155812,42,2,66,112,0,0,0,1,7,4,6,7,0,1,13,31,0,3,40,65,0,0
155812,43,2,28,46,0,0,0,1,7,4,6,7,0,1,12,27,0,2,3,4,0,0
155812,44,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
155812,45,2,26,45,0,0,0,1,6,4,6,6,0,1,11,27,0,2,3,4,0,0
155812,51,2,38,66,0,0,0,0,0,0,0,0,0,0,1,4,0,1,37,61,0,0
155812,59,2,13,27,0,0,0,0,3,1,4,2,0,1,3,21,0,0,3,2,0,0
155812,60,2,13,18,0,0,0,1,3,3,2,4,0,0,8,6,0,2,0,2,0,0
